batch_idx,grad_type,layer,num_channels,bits_mean,bits_min,bits_max,step_mean,step_min,step_max,range_mean,grad_mean,grad_median,grad_sum,grad_abs_mean,grad_abs_max,frac_grad_positive,frac_grad_negative,frac_push_bits_up,frac_push_bits_down,sens_mean,sens_max
4,prior,decoder.layers.1.blocks.7.intermediate.dense,3072,8.0,8.0,8.0,0.00022368434292729944,5.454518031910993e-06,0.00048237916780635715,0.05726319178938866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3215892457949035e-20,5.3215905382646106e-20
4,prior,decoder.layers.1.blocks.7.output.dense,768,8.0,8.0,8.0,0.00018896877008955926,7.16156791895628e-05,0.0002972582005895674,0.04837600514292717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3215905382646106e-20,1.275571958163296e-18
4,prior,decoder.layers.1.upsample.upsample,1536,8.0,8.0,8.0,0.00028364008176140487,0.00016637345834169537,0.0003790227638091892,0.07261186093091965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
4,prior,decoder.layers.1.upsample.mixup,384,8.0,8.0,8.0,0.00039295307942666113,9.19011581572704e-05,0.0005383501993492246,0.10059598833322525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan
4,prior,decoder.layers.2.blocks.0.attention.self.continuous_position_bias_mlp.0,512,8.0,8.0,8.0,0.0013623920967802405,6.903865141794086e-07,0.005377633031457663,0.3487723767757416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3398672596109708e-18,1.3398672596109708e-18
4,prior,decoder.layers.2.blocks.0.attention.self.continuous_position_bias_mlp.2,6,8.0,8.0,8.0,0.004240565467625856,0.0015232674777507782,0.009281786158680916,1.0855847597122192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3398672596109708e-18,1.3398672596109708e-18
4,prior,decoder.layers.2.blocks.0.attention.self.query,384,8.0,8.0,8.0,0.0003351063933223486,0.00018772779731079936,0.0004912653239443898,0.08578723669052124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3398672596109708e-18,1.4517504478144592e-17
4,prior,decoder.layers.2.blocks.0.attention.self.key,384,8.0,8.0,8.0,0.00029471333255060017,0.000185313998372294,0.0007732383674010634,0.07544661313295364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3398672596109708e-18,1.4517504478144592e-17
4,prior,decoder.layers.2.blocks.0.attention.self.value,384,8.0,8.0,8.0,0.0003091843973379582,0.00023026909912005067,0.00044579803943634033,0.0791512057185173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3398672596109708e-18,1.4517504478144592e-17
4,prior,decoder.layers.2.blocks.0.attention.output.dense,384,8.0,8.0,8.0,0.00029817395261488855,7.784375338815153e-05,0.0005783055676147342,0.07633253186941147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3398672596109708e-18,1.4517504478144592e-17
